JK,Code,Name,Market type,Industry,Market cap.
,02826K,SAMSUNG C&T(1PB),KOSPI,Distribution,155711299000
,121440,GOLFZON NEWDIN HOLDINGS,KOSDAQ,Distribution,154640912980
,033290,COWELL F/S,KOSDAQ,Distribution,153868264740
,067990,DEUTSCH MOTORS INC.,KOSDAQ,Distribution,153725041500
,078940,QUANTAPIA,KOSDAQ,Distribution,151584163690
,065660,ANTEROGEN,KOSDAQ,Distribution,148111497060
,063170,Seoul Auction,KOSDAQ,Distribution,143438334690
,060560,Home Center Holdings,KOSDAQ,Distribution,142223850850
,004080,Shinhung,KOSPI,Distribution,141550000000
,142210,Unitrontech,KOSDAQ,Distribution,137994479640
,439580,BLUEMTEC,KOSDAQ,Distribution,136492746060
,012700,LEADCORP,KOSDAQ,Distribution,136462056600
,077500,Uniquest,KOSPI,Distribution,134033192250
,000440,JA Enervis,KOSDAQ,Distribution,131703799500
,159580,0TO7,KOSDAQ,Distribution,131013439440
,009810,Playgram,KOSPI,Distribution,126750187000
,140070,SurplusGLOBAL,KOSDAQ,Distribution,126498960000
,065650,Hyper Corporation,KOSDAQ,Distribution,124604168332
,002700,SHINIL ELECTRONICS,KOSPI,Distribution,124191066708
,048910,DAEWON MEDIA,KOSDAQ,Distribution,123525249720
,178780,ILWOUL GML,KOSDAQ,Distribution,120790286750
,064090,WESTRISE,KOSDAQ,Distribution,116886608000
,006880,SINGSONGHOLDINGS,KOSPI,Distribution,112255862420
,032940,WonIk,KOSDAQ,Distribution,108067786200
,102370,K Auction,KOSDAQ,Distribution,101701099350
,227840,HYUNDAI CORPORATION HOLDINGS,KOSPI,Distribution,101019279600
,019010,VenueG,KOSDAQ,Distribution,100738000000
,067830,SAVEZONEI&C,KOSPI,Distribution,97677330100
,066910,SONOKONG,KOSDAQ,Distribution,96622980740
,099220,SDN,KOSDAQ,Distribution,93975439803
,101140,INBIOGEN,KOSPI,Distribution,93812977440
,064240,homecast,KOSDAQ,Distribution,93201111920
,204840,GLPT,KOSDAQ,Distribution,87897505524
,250000,BORATR,KOSDAQ,Distribution,84991728470
,118000,SMEDI,KOSPI,Distribution,84666976259
,109960,AP Healthcare,KOSDAQ,Distribution,82988704652
,006370,DaeguDptStr,KOSPI,Distribution,81594946940
,004060,SGCORPORATION,KOSPI,Distribution,79553009280
,007110,IlshinStone,KOSPI,Distribution,78153719490
,033320,JCH Systems,KOSDAQ,Distribution,77509021760
,038070,SeouLin,KOSDAQ,Distribution,76545813600
,003010,HaeinCorp,KOSPI,Distribution,73352550190
,052770,ITOXI,KOSDAQ,Distribution,70411161889
,024950,SAMCHULY,KOSDAQ,Distribution,70217222330
,044960,Eagle Vet. Tech,KOSDAQ,Distribution,66369885750
,014190,WONIK CUBE Corp.,KOSDAQ,Distribution,65843825160
,405920,NARA CELLAR,KOSDAQ,Distribution,65806968360
,004270,Namsung,KOSPI,Distribution,65399160960
,214870,NewGLAB Pharma,KOSDAQ,Distribution,64719014598
,353590,AUTO&,KOSDAQ,Distribution,64055960750
,223310,DeepMind,KOSDAQ,Distribution,62694084375
,004590,KoreaFurni,KOSDAQ,Distribution,62175000000
,042040,KPM TECH,KOSDAQ,Distribution,62108086452
,046970,WOORIRO,KOSDAQ,Distribution,61092048606
,069640,HANSAEMK,KOSPI,Distribution,60965666550
,069920,ISE Commerce,KOSDAQ,Distribution,58109314500
,025530,SJMH,KOSPI,Distribution,58093291120
,036180,GWV,KOSDAQ,Distribution,57531186225
,309930,OHEIM & Company,KOSDAQ,Distribution,55782393800
,299170,WSI,KOSDAQ,Distribution,54951172290
,005360,Monami,KOSPI,Distribution,53857324950
,007720,DAEMYUNG SONOSEASON,KOSDAQ,Distribution,53827440300
,051380,PCD,KOSDAQ,Distribution,52616446960
,038620,WIZ,KOSDAQ,Distribution,52039335630
,052300,CT property,KOSDAQ,Distribution,51999360560
,010600,WELLBIOTEC,KOSPI,Distribution,49553256815
,415380,Studio Samick,KOSDAQ,Distribution,49396071620
,018700,Barunson,KOSDAQ,Distribution,48886701744
,051780,CUROHOLDINGS,KOSDAQ,Distribution,47475012600
,065170,BLPT,KOSDAQ,Distribution,47332337388
,024940,PNPOONGNYUN,KOSDAQ,Distribution,47100000000
,219550,DYD,KOSDAQ,Distribution,46342277583
,032980,BYON,KOSDAQ,Distribution,45015391344
,131220,DAIHAN Scientific,KOSDAQ,Distribution,42565137900
,900100,Ameridge,KOSDAQ,Distribution,42324492697
,048470,DAESCO,KOSDAQ,Distribution,42050000000
,051390,"YW CO.,LTD",KOSDAQ,Distribution,41958084760
,002420,Century,KOSPI,Distribution,40357236480
,013000,Sewooglobal,KOSPI,Distribution,40330568555
,000760,RIFA,KOSPI,Distribution,40264000000
,037400,WOOREE ENTERPRISE,KOSDAQ,Distribution,38731882042
,014100,MED,KOSDAQ,Distribution,37524000000
,016920,Cas,KOSDAQ,Distribution,36773030744
,005320,Kukdong,KOSPI,Distribution,36020424895
,043090,The Technology,KOSDAQ,Distribution,35314550496
,290720,FOODNAMOO,KOSDAQ,Distribution,34378843770
,086060,GeneBioTech,KOSDAQ,Distribution,34184030390
,002870,SHINPOONG,KOSPI,Distribution,33560352000
,215480,TOEBOX KOREA,KOSDAQ,Distribution,32759000000
,008775,HtlShilla(1P),KOSPI,Distribution,32293203050
,025870,SILLA SG,KOSDAQ,Distribution,32240000000
,043710,SEOULEAGUER,KOSDAQ,Distribution,31575095520
,050120,ES CUBE,KOSDAQ,Distribution,31197397800
,008600,WillBes,KOSPI,Distribution,31130286057
,038530,KBIO,KOSDAQ,Distribution,29970015873
,072520,GenNBio,KOSDAQ,Distribution,28849482466
,088790,JINDO,KOSPI,Distribution,26762649600
,377460,WINIA AID,KOSDAQ,Distribution,26030247855
,308100,Castelbajac,KOSDAQ,Distribution,25372727390
,019660,GLOBON,KOSDAQ,Distribution,24736220406
,010420,HANSOLPNS,KOSPI,Distribution,24181754160
,066430,Y-OPTICS MANUFACTURE,KOSDAQ,Distribution,24079387740
,335870,WINGS FOOT,KOSDAQ,Distribution,23420716488
,005110,Hanchang,KOSPI,Distribution,23332434378
,039740,KIES,KOSDAQ,Distribution,23012799390
,031860,SU-Holdings,KOSDAQ,Distribution,21382504588
,016670,DMOA,KOSDAQ,Distribution,21288324090
,065150,Daesan F&B,KOSDAQ,Distribution,18165948725
,45014K,K.M.G(1P),KOSPI,Distribution,14564791600
,45226K,HANWHA GALLERIA(1P),KOSPI,Distribution,8582708850
,247540,ECOPROBM,KOSDAQ,Electric n Electronics,19609169472000
,065350,SSDELTATECH,KOSDAQ,Electric n Electronics,1805695383600
,417200,LS Materials,KOSDAQ,Electric n Electronics,1731908070400
,178320,SEOJIN SYSTEM,KOSDAQ,Electric n Electronics,1615370267000
,204270,JNTC,KOSDAQ,Electric n Electronics,1096228430700
,393890,WCP,KOSDAQ,Electric n Electronics,1093452009100
,189300,Intellian Tech,KOSDAQ,Electric n Electronics,624680038800
,114190,KANGWON ENERGY,KOSDAQ,Electric n Electronics,565563772700
,360070,TOP MATERIAL,KOSDAQ,Electric n Electronics,441491522100
,218410,RFHIC,KOSDAQ,Electric n Electronics,409714317740
,148150,Se Gyung Hi Tech,KOSDAQ,Electric n Electronics,371616275000
,032820,"WooriTG, Inc.",KOSDAQ,Electric n Electronics,367777106515
,077360,DSHM,KOSDAQ,Electric n Electronics,359861055840
,270660,Everybot,KOSDAQ,Electric n Electronics,281932433100
,214430,i3system,KOSDAQ,Electric n Electronics,257975388000
,356860,TLB,KOSDAQ,Electric n Electronics,253190222500
,290690,SOLUX,KOSDAQ,Electric n Electronics,242295700500
,402490,Green Resource,KOSDAQ,Electric n Electronics,216981030000
,045390,DAEATI,KOSDAQ,Electric n Electronics,216705634275
,199820,CHEIL ELECTRIC,KOSDAQ,Electric n Electronics,210201200000
,037070,PASECO,KOSDAQ,Electric n Electronics,202200000000
,264850,Elensys,KOSDAQ,Electric n Electronics,199916885320
,236200,Suprema,KOSDAQ,Electric n Electronics,193139380050
,388050,G2Power,KOSDAQ,Electric n Electronics,184662143190
,382900,BHF,KOSDAQ,Electric n Electronics,183981000000
,044340,WINIX,KOSDAQ,Electric n Electronics,161575762000
,262260,A Pro,KOSDAQ,Electric n Electronics,158860308960
,105550,TRUWIN,KOSDAQ,Electric n Electronics,150236082285
,126730,KORCHIP,KOSDAQ,Electric n Electronics,149490826800
,273640,YM Tech,KOSDAQ,Electric n Electronics,148150660000
,311320,GO Element,KOSDAQ,Electric n Electronics,144436712000
,333620,Nsys,KOSDAQ,Electric n Electronics,143460714960
,036010,ABEL,KOSDAQ,Electric n Electronics,142899040500
,119850,GNCENERGY,KOSDAQ,Electric n Electronics,125998642940
,263600,DERKWOO ELECTRONICS,KOSDAQ,Electric n Electronics,125530842800
,294630,SuNAM,KOSDAQ,Electric n Electronics,113455372380
,069510,ESTec,KOSDAQ,Electric n Electronics,108009000000
,288620,SFC,KOSDAQ,Electric n Electronics,106364775840
,065710,Seoho,KOSDAQ,Electric n Electronics,101300500000
,317770,Xperix,KOSDAQ,Electric n Electronics,101150330640
,234920,Zaigle,KOSDAQ,Electric n Electronics,92010188000
,307180,IL SCIENCE,KOSDAQ,Electric n Electronics,90251739240
,048430,YURA TECH.,KOSDAQ,Electric n Electronics,88358400000
,010170,TaihanFiberoptics,KOSDAQ,Electric n Electronics,84421151078
,032540,TJ MEDIA,KOSDAQ,Electric n Electronics,80942648290
,042110,SCD,KOSDAQ,Electric n Electronics,79018837140
,355690,ATUM,KOSDAQ,Electric n Electronics,76694496200
,100590,Mercury,KOSDAQ,Electric n Electronics,74005357525
,321260,PRO2000,KOSDAQ,Electric n Electronics,73158457980
,318020,POINT MOBILE,KOSDAQ,Electric n Electronics,73061309440
,025440,DHAUTOWARE,KOSDAQ,Electric n Electronics,66795256080
,361670,SAMYOUNG S&C,KOSDAQ,Electric n Electronics,63761152500
,066130,HAATZ,KOSDAQ,Electric n Electronics,63488000000
,053160,Freems,KOSDAQ,Electric n Electronics,59760000000
,037030,POWERNET,KOSDAQ,Electric n Electronics,58118513640
,189860,SJEM,KOSDAQ,Electric n Electronics,58095692200
,377330,EGT,KOSDAQ,Electric n Electronics,56445279840
,263810,Sangshin Electronics,KOSDAQ,Electric n Electronics,54201151990
,053590,HANKOOK Technology,KOSDAQ,Electric n Electronics,52484809098
,177830,PAVONINE,KOSDAQ,Electric n Electronics,51510954565
,313760,CARRY,KOSDAQ,Electric n Electronics,48106614600
,317120,RANIX,KOSDAQ,Electric n Electronics,44629200000
,111870,KH Mirae Corporation,KOSDAQ,Electric n Electronics,43928518590
,032750,Samjin,KOSDAQ,Electric n Electronics,43710630480
,247660,NANOCMS,KOSDAQ,Electric n Electronics,43004808000
,203450,Union community,KOSDAQ,Electric n Electronics,40406750090
,038340,MIT,KOSDAQ,Electric n Electronics,39979891836
,237750,PNC Technologies,KOSDAQ,Electric n Electronics,39044566000
,331380,FOCUS HNS,KOSDAQ,Electric n Electronics,37239977810
,312610,AFW,KOSDAQ,Electric n Electronics,36745994832
,017250,Interm,KOSDAQ,Electric n Electronics,24938878395
,054220,VitzroSys,KOSDAQ,Electric n Electronics,22761357337
,062970,PPI,KOSDAQ,Electric n Electronics,22339644000
,071460,WINIA,KOSDAQ,Electric n Electronics,22047951835
,106240,FINETECHNIX,KOSDAQ,Electric n Electronics,20540743530
,005930,SamsungElec,KOSPI,Electrical & Electronic Equipment,475194690980000
,000660,SK hynix,KOSPI,Electrical & Electronic Equipment,160888522665000
,373220,LG Energy Solution,KOSPI,Electrical & Electronic Equipment,81666000000000
,005935,SamsungElec(1P),KOSPI,Electrical & Electronic Equipment,52993903480000
,006400,"SAMSUNG SDI CO.,LTD.",KOSPI,Electrical & Electronic Equipment,26371197255000
,003670,POSCO FUTURE M,KOSPI,Electrical & Electronic Equipment,21147459060000
,066570,LGELECTRONICS,KOSPI,Electrical & Electronic Equipment,16184768804600
,009150,SamsungElecMech,KOSPI,Electrical & Electronic Equipment,11331033683200
,267260,HD HYUNDAI ELECTRIC,KOSPI,Electrical & Electronic Equipment,10453669150000
,450080,ECOPRO MAT,KOSPI,Electrical & Electronic Equipment,7740141459600
,011070,LG Innotek,KOSPI,Electrical & Electronic Equipment,6248116248000
,010120,LS ELECTRIC,KOSPI,Electrical & Electronic Equipment,5970000000000
,066970,L&F,KOSPI,Electrical & Electronic Equipment,5854341239400
,034220,LG Display,KOSPI,Electrical & Electronic Equipment,5020000000000
,272210,HANWHA SYSTEMS,KOSPI,Electrical & Electronic Equipment,3532792574300
,298040,HYOSUNG HEAVY,KOSPI,Electrical & Electronic Equipment,3492043226000
,007660,ISUPETASYS,KOSPI,Electrical & Electronic Equipment,3250865936600
,361610,SK ie technology,KOSPI,Electrical & Electronic Equipment,3187002362400
,001440,TaihanElecWire,KOSPI,Electrical & Electronic Equipment,2899255515000
,020150,LOTTE ENERGY MATERIALS Corp,KOSPI,Electrical & Electronic Equipment,2577595676500
,000990,DB HiTek,KOSPI,Electrical & Electronic Equipment,1784823237600
,004490,SGBC,KOSPI,Electrical & Electronic Equipment,1510600000000
,336260,Doosanfc,KOSPI,Electrical & Electronic Equipment,1440861972000
,103590,ILJIN ELECTRIC,KOSPI,Electrical & Electronic Equipment,1218361714500
,336370,Solus Advanced Materials,KOSPI,Electrical & Electronic Equipment,1196503541760
,108320,LX Semicon,KOSPI,Electrical & Electronic Equipment,1118983840000
,353200,DaeduckElectronics,KOSPI,Electrical & Electronic Equipment,1106939120000
,248070,SOLUM,KOSPI,Electrical & Electronic Equipment,1102622399550
,007340,DN AUTOMOTIVE,KOSPI,Electrical & Electronic Equipment,830501815500
,090460,BH,KOSPI,Electrical & Electronic Equipment,785787841200
,066575,LGELECTRONICS(1P),KOSPI,Electrical & Electronic Equipment,775947538800
,009450,KYUNGDONGNAVIEN,KOSPI,Electrical & Electronic Equipment,761937361600
,025540,KorElecTerm,KOSPI,Electrical & Electronic Equipment,761336500000
,195870,HAESUNG DS,KOSPI,Electrical & Electronic Equipment,753100000000
,192650,DREAMTECH,KOSPI,Electrical & Electronic Equipment,637069348500
,033240,JahwaElec,KOSPI,Electrical & Electronic Equipment,551681163000
,009470,SamwhaElec,KOSPI,Electrical & Electronic Equipment,512571050000
,001820,SamwhaCapacitor,KOSPI,Electrical & Electronic Equipment,449064000000
,011930,SHINSUNG E&G,KOSPI,Electrical & Electronic Equipment,419930228040
,097520,MCNEX,KOSPI,Electrical & Electronic Equipment,403600083400
,006405,SAMSUNG SDI(1P),KOSPI,Electrical & Electronic Equipment,385868196000
,029530,SINDOH,KOSPI,Electrical & Electronic Equipment,379513091850
,007810,KorCirc,KOSPI,Electrical & Electronic Equipment,363759565400
,000500,GAONCABLE,KOSPI,Electrical & Electronic Equipment,354652997200
,322000,HD HYUNDAI ENERGY SOLUTIONS,KOSPI,Electrical & Electronic Equipment,314160000000
,092220,KEC,KOSPI,Electrical & Electronic Equipment,284882897079
,006340,DaewonCbl,KOSPI,Electrical & Electronic Equipment,271424613500
,109070,JOOSUNG Corp,KOSPI,Electrical & Electronic Equipment,216521943000
,009155,SamsungElecMech(1P),KOSPI,Electrical & Electronic Equipment,211047038400
,005680,SamyoungElec,KOSPI,Electrical & Electronic Equipment,193000000000
,004710,HansolTechnics,KOSPI,Electrical & Electronic Equipment,183668502160
,008700,AnamElec,KOSPI,Electrical & Electronic Equipment,139364549740
,008110,DAIDONG,KOSPI,Electrical & Electronic Equipment,134382626070
,011690,Y2 Solution,KOSPI,Electrical & Electronic Equipment,131302074460
,033180,KH FEELUX,KOSPI,Electrical & Electronic Equipment,125330728770
,017900,AUK,KOSPI,Electrical & Electronic Equipment,124579090450
,017040,KWANG MYUNG ELEC,KOSPI,Electrical & Electronic Equipment,99243138350
,005870,HuneedTechnologies,KOSPI,Electrical & Electronic Equipment,93448019300
,33626K,Doosanfc(1P),KOSPI,Electrical & Electronic Equipment,91277486000
,004770,SunnyElec,KOSPI,Electrical & Electronic Equipment,68634393080
,019180,THN,KOSPI,Electrical & Electronic Equipment,67770000000
,011230,SamwhaElec,KOSPI,Electrical & Electronic Equipment,63469638500
,020760,ILJINDISPLAY,KOSPI,Electrical & Electronic Equipment,56871170064
,004920,CITECH,KOSPI,Electrical & Electronic Equipment,56574346090
,007610,SeondoElec,KOSPI,Electrical & Electronic Equipment,54000000000
,33637K,Solus Advanced Materials(1P),KOSPI,Electrical & Electronic Equipment,53347156730
,015260,A&P,KOSPI,Electrical & Electronic Equipment,44801075742
,009140,KyunginElec,KOSPI,Electrical & Electronic Equipment,36206870850
,014910,SungmoonElec,KOSPI,Electrical & Electronic Equipment,33624094545
,33626L,Doosanfc(2PB),KOSPI,Electrical & Electronic Equipment,33595875000
,000300,DAYOUPLUS,KOSPI,Electrical & Electronic Equipment,30475633069
,019490,Hitron,KOSPI,Electrical & Electronic Equipment,29433564784
,001210,KumhoElec,KOSPI,Electrical & Electronic Equipment,28055726109
,33637L,Solus Advanced Materials(2PB),KOSPI,Electrical & Electronic Equipment,25465715040
,044380,JOOYONTECH,KOSPI,Electrical & Electronic Equipment,25218877944
,007815,KorCirc(1P),KOSPI,Electrical & Electronic Equipment,21049299000
,35320K,DaeduckElectro(1P),KOSPI,Electrical & Electronic Equipment,18922536570
,006345,DaewonCbl(1P),KOSPI,Electrical & Electronic Equipment,13918572000
,00781K,KOR CIRC(2PB),KOSPI,Electrical & Electronic Equipment,5564262900
,014915,SungmoonElec(1P),KOSPI,Electrical & Electronic Equipment,3678000000
,015760,KEPCO,KOSPI,Electricity & Gas,12672370879980
,036460,Kogas,KOSPI,Electricity & Gas,4781813400000
,071320,KDHC,KOSPI,Electricity & Gas,527990726400
,005090,SGC Energy,KOSPI,Electricity & Gas,381126857850
,004690,Samchully,KOSPI,Electricity & Gas,368196270000
,017390,SeoulCtyGas,KOSPI,Electricity & Gas,286000000000
,117580,DAESUNGENERGY,KOSPI,Electricity & Gas,269225000000
,267290,KYUNGDONG CITY GAS,KOSPI,Electricity & Gas,114783554820
,034590,INCHEON CITY GAS,KOSPI,Electricity & Gas,112868653200
,003480,HHICHoldings,KOSPI,Electricity & Gas,110884444060
,029960,KOENTEC,KOSDAQ,"Electricity, Gas and Water Supply",347000000000
,053050,GSE,KOSDAQ,"Electricity, Gas and Water Supply",116501814345
,060900,DGP,KOSDAQ,"Electricity, Gas and Water Supply",32759923013
,086520,ECOPRO,KOSDAQ,Financials,13233950996000
,041190,WTIC,KOSDAQ,Financials,720720000000
,003380,Harim Holdings,KOSDAQ,Financials,689954625360
,027360,AJU IB INVESTMENT,KOSDAQ,Financials,403957656040
,100790,Mirae Asset Venture,KOSDAQ,Financials,318216557660
,078020,eBEST IS,KOSDAQ,Financials,281289633300
,211050,Incar Financial Service,KOSDAQ,Financials,275909526000
,034810,HaeSung,KOSDAQ,Financials,242874153220
,204620,Global Tax Free,KOSDAQ,Financials,232830176800
,042370,Vitzro Tech,KOSDAQ,Financials,230036219500
,900290,GRT,KOSDAQ,Financials,225369375000
,078070,Ubiquoss Holdings,KOSDAQ,Financials,198750165000
,023760,HKCapital,KOSDAQ,Financials,194415498816
,019550,SBI Investment KOREA,KOSDAQ,Financials,156556311450
,900250,Crystal New Material,KOSDAQ,Financials,153502004700
,027830,Daesung PE,KOSDAQ,Financials,142290000000
,021080,Atinum Investment,KOSDAQ,Financials,136800000000
,054620,APS,KOSDAQ,Financials,133490222910
,007330,PUREUN S.BK.,KOSDAQ,Financials,131974500000
,289080,SV INVESTMENT,KOSDAQ,Financials,118445650000
,053580,WebCash,KOSDAQ,Financials,112226321040
,309960,LB Investment,KOSDAQ,Financials,108772764715
,019590,MVENTURE,KOSDAQ,Financials,104963185182
,307930,COMPANY K PARTNERS,KOSDAQ,Financials,103494300000
,241520,DSC Investment,KOSDAQ,Financials,102285585000
,293580,NAU IB Capital,KOSDAQ,Financials,95386920000
,023460,CNH,KOSDAQ,Financials,90768000000
,277070,Lindeman Asia,KOSDAQ,Financials,89682600000
,900340,WING YIP FOOD,KOSDAQ,Financials,89614363504
,330730,Stonebridge Ventures,KOSDAQ,Financials,82223259900
,442900,Mirae Asset Dream SPAC 1,KOSDAQ,Financials,73728000000
,440290,HB Investment,KOSDAQ,Financials,70478226000
,452300,Capstone Partners,KOSDAQ,Financials,58281829475
,016600,QCP,KOSDAQ,Financials,57930311400
,021880,MASON CAPITAL,KOSDAQ,Financials,54025464840
,900310,Coloray,KOSDAQ,Financials,52386090150
,246690,TSInvestment,KOSDAQ,Financials,52096194672
,448740,SAMSUNG SPAC VIII,KOSDAQ,Financials,45474000000
,435620,Hana25SPAC,KOSDAQ,Financials,42933960000
,900270,HENG SHENG GROUP,KOSDAQ,Financials,42556393476
,900110,East Asia Holdings,KOSDAQ,Financials,40601612700
,190650,KOREA ASSET SEC,KOSDAQ,Financials,39733360000
,452980,Shinhan 11th SPAC,KOSDAQ,Financials,37375185000
,900300,ORGANIC TEA COSMETICS,KOSDAQ,Financials,36789522150
,439250,SAMSUNG SPAC VII,KOSDAQ,Financials,34949960000
,900120,CXI,KOSDAQ,Financials,31129073928
,900260,Rothwell,KOSDAQ,Financials,29869937752
,451700,NH SPAC 29,KOSDAQ,Financials,28843500000
,436610,Korea No.11 SPAC,KOSDAQ,Financials,26066600000
,464680,KB No.27 SPAC,KOSDAQ,Financials,25874525000
,019570,Plutus,KOSDAQ,Financials,25762789640
,430230,HANA24SPAC,KOSDAQ,Financials,24172080000
,413630,Eugene SPAC VIII,KOSDAQ,Financials,23709600000
,900070,GSMT,KOSDAQ,Financials,23593601952
,468510,SAMSUNG SPAC IX,KOSDAQ,Financials,22376250000
,900280,Golden Century,KOSDAQ,Financials,19924215936
,449020,Yuanta SPAC 13,KOSDAQ,Financials,19849200000
,439410,NH SPAC 26,KOSDAQ,Financials,18348000000
,466910,NH SPAC 30,KOSDAQ,Financials,18291000000
,424140,KB No.21 SPAC,KOSDAQ,Financials,17000550000
,477380,MAV SPAC4,KOSDAQ,Financials,16483500000
,440820,NH SPAC 27,KOSDAQ,Financials,16380000000
,412930,Mirae Asset Vision SPAC 1,KOSDAQ,Financials,16181120000
,457390,DaishinBalanceNo.15 SPAC,KOSDAQ,Financials,16074975000
,457630,DaishinBalanceNo.16 SPAC,KOSDAQ,Financials,15972350000
,421800,Kyobo 12 SPAC,KOSDAQ,Financials,15936700000
,406760,HANA21SPAC,KOSDAQ,Financials,15820350000
,430220,SHT-8 SPAC,KOSDAQ,Financials,15750800000
,442310,DaishinBalanceNo.14 SPAC,KOSDAQ,Financials,15433000000
,454750,Hana 28 SPAC,KOSDAQ,Financials,15376270000
,422040,NH SPAC 23,KOSDAQ,Financials,15358200000
,469880,Hana 30 SPAC,KOSDAQ,Financials,15121350000
,418170,HANA22SPAC,KOSDAQ,Financials,14303800000
,473050,Yuanta SPAC 15,KOSDAQ,Financials,14265350000
,458320,KB No.26 SPAC,KOSDAQ,Financials,13679925000
,471050,DaishinBalanceNo.17 SPAC,KOSDAQ,Financials,13271400000
,446750,Hana 26 SPAC,KOSDAQ,Financials,13266000000
,430460,HANWHAPLUSNO3SPAC,KOSDAQ,Financials,13112800000
,438220,DaishinBalanceNo.13 SPAC,KOSDAQ,Financials,12831000000
,446840,Kiwoom No.8 SPAC,KOSDAQ,Financials,12465600000
,435380,Yuanta SPAC 10,KOSDAQ,Financials,12262200000
,425290,SAMSUNG SPAC VI,KOSDAQ,Financials,12144000000
,448370,Hana 27 SPAC,KOSDAQ,Financials,12139200000
,445970,SHT-9 SPAC,KOSDAQ,Financials,12086800000
,454640,Hana 29 SPAC,KOSDAQ,Financials,11882200000
,456440,DB Finance No.11 SPAC,KOSDAQ,Financials,11879025000
,469900,Hana 31 SPAC,KOSDAQ,Financials,11686425000
,474660,Shinhan 12th SPAC,KOSDAQ,Financials,11619600000
,476470,KB No.28 SPAC,KOSDAQ,Financials,11532975000
,03481K,HaeSung(1P),KOSDAQ,Financials,11444717280
,446150,Yuanta SPAC 12,KOSDAQ,Financials,11352600000
,430700,Yuanta SPAC 9,KOSDAQ,Financials,11344600000
,474490,Yuanta SPAC 16,KOSDAQ,Financials,11240400000
,415580,Sangsangin SPAC III,KOSDAQ,Financials,11204100000
,444920,Yuanta SPAC 11,KOSDAQ,Financials,11082600000
,437780,NH SPAC 24,KOSDAQ,Financials,11015700000
,450050,HI-8 SPAC,KOSDAQ,Financials,11005730000
,455310,HANWHA PLUS NO 4 SPAC,KOSDAQ,Financials,10929600000
,455910,SK Securities No.9 SPAC,KOSDAQ,Financials,10893400000
,446190,Mirae Asset Vision SPAC 2,KOSDAQ,Financials,10890000000
,448830,Mirae Asset Vision SPAC3,KOSDAQ,Financials,10848600000
,439730,IBKS No.20 SPAC,KOSDAQ,Financials,10796550000
,400840,HI-7 SPAC,KOSDAQ,Financials,10726400000
,452670,Sangsangin SPAC IV,KOSDAQ,Financials,10648800000
,388800,Eugene SPAC VII,KOSDAQ,Financials,10445850000
,448760,IBKS No.22 SPAC,KOSDAQ,Financials,10388350000
,472220,SHT-10 SPAC,KOSDAQ,Financials,10130400000
,442770,IBKS No.21 SPAC,KOSDAQ,Financials,10040850000
,455250,KB No.25 SPAC,KOSDAQ,Financials,9987600000
,450940,Yuanta SPAC 14,KOSDAQ,Financials,9806400000
,458610,Korea No.12 SPAC,KOSDAQ,Financials,9792450000
,456490,Kyobo 14 SPAC,KOSDAQ,Financials,9618000000
,440790,Kyobo 13 SPAC,KOSDAQ,Financials,9497250000
,464440,Korea No.13 SPAC,KOSDAQ,Financials,9482400000
,467930,IBKS No.23 SPAC,KOSDAQ,Financials,9284850000
,469480,IBKS No.24 SPAC,KOSDAQ,Financials,9263700000
,418210,Shinhan 10th SPAC,KOSDAQ,Financials,9150000000
,468760,Eugene SPAC X,KOSDAQ,Financials,9073600000
,445360,BNK SPAC 1,KOSDAQ,Financials,9072550000
,462020,HMCIB No.6SPAC,KOSDAQ,Financials,9059325000
,433530,Kiwoom No.7 SPAC,KOSDAQ,Financials,8846275000
,472230,SK Securities No.11 SPAC,KOSDAQ,Financials,8746275000
,386580,HANWHAPLUSNO2SPAC,KOSDAQ,Financials,8694400000
,473370,BNK SPAC 2,KOSDAQ,Financials,8630500000
,465320,Kyobo 15 SPAC,KOSDAQ,Financials,8267700000
,442130,Eugene SPAC IX,KOSDAQ,Financials,8096400000
,435870,SK Securities No.8 SPAC,KOSDAQ,Financials,7960800000
,475250,Hana 33 SPAC,KOSDAQ,Financials,7936500000
,474930,Shinhan 13th SPAC,KOSDAQ,Financials,7891600000
,413600,Kiwoom No.6 SPAC,KOSDAQ,Financials,7494550000
,457940,SK Securities No.10 SPAC,KOSDAQ,Financials,7215800000
,475240,Hana 32 SPAC,KOSDAQ,Financials,7088000000
,473000,SK Securities No.12 SPAC,KOSDAQ,Financials,7066850000
,438580,NH SPAC 25,KOSDAQ,Financials,6946000000
,097950,CJ CheilJedang,KOSPI,Food & Beverages,5750699052000
,003230,SamyangFood,KOSPI,Food & Beverages,4873860705000
,271560,ORION,KOSPI,Food & Beverages,3910123454800
,004370,Nongshim,KOSPI,Food & Beverages,3333287816000
,007310,Ottogi,KOSPI,Food & Beverages,1971852360000
,280360,LOTTE WELLFOOD,KOSPI,Food & Beverages,1669919598000
,000080,HITEJINRO,KOSPI,Food & Beverages,1521899358700
,005300,LotteChilsung,KOSPI,Food & Beverages,1326880412000
,005180,Binggrae,KOSPI,Food & Beverages,1067874524400
,001680,Daesang,KOSPI,Food & Beverages,1018651935000
,049770,DongwonF&B,KOSPI,Food & Beverages,889528082000
,017810,Pulmuone Corporate,KOSPI,Food & Beverages,671302744620
,145990,SYC,KOSPI,Food & Beverages,607462146100
,005610,SPC SAMLIP,KOSPI,Food & Beverages,565200089500
